ART 54,Examine and describe historical and contemporary developments_ trends_ materials_ and approaches in low-fire ceramics
ART 54,Assess and critique ceramics in group_ individual_ and written contexts using relevant critique formats_ concepts and terminology
ART 54,Safely handle and use all studio equipment_ tools_ and materials
ART 54,Create a body of finished work based on assignments_ self expression and individual direction.
ART 56,Describe and explain the uses of various types of clays_ glazes_ firing techniques_ and elements of kiln design.
ART 56,Design and create sophisticated clay forms using a variety of forming techniques_ such as coil_ slab_ wheel-throwing_ extrusions_ and combination methods.
ART 56,Utilize glaze calculation and advanced techniques of application to successfully achieve finished surfaces with desired colors_ textures_ and design elements.
ART 56,Describe_ explain_ and utilize the influences of historical_ as well as contemporary precedents_ in the creation of original sculpture and pottery.
ART 56,Create a portfolio of finished work that and demonstrates technical proficiency_ originality_ creative problem-solving_ and personal self-expression.
ART 60,Express aesthetic or conceptual intents in various three dimensional media that may include several of the following_ but are not limited to: plaster_ clay_ wood_ stone_ glass_ bronze_ iron_ steel_ concrete and the use of digital technologies such as 3D printers and scanners.
ART 60,Produce sculpture projects using the basic tools and forming techniques of sculpture (manipulative_ substitution_ subtractive_ additive_ fabrication_ assemblage etc.) in a safe and appropriate manner.
ART 60,Display basic skills and craftsmanship in sculpture media using the formal principles of design and visual elements.
ART 60,Create sculptural works that demonstrate understanding of representational_ abstract_ non-objective_ or conceptual imagery.
ART 60,Examine and describe historical and contemporary developments_ trends_ materials_ and approaches in sculpture.
ART 60,Assess and critique sculptural works in group_ individual_ and written contexts using relevant critique formats_ concepts and terminology.
ART 60,Safely utilize tools and specialized equipment.
ART 63,recognize the art works of three-dimensional contemporary artists.
ART 63,formulate ideas_ solve their translation into visual language_ and construct the finished work.
ART 63,create a personal visual language and assess how it relates to the Postmodern art context.
ART 63,demonstrate increasing competence in working with three-dimensional media_ construction techniques_ and kiln building.
ART 70,Practice the logistics of creating an art gallery including participation in the installation of two to three art exhibits.
ART 70,Organize a show of their own work.
ART 70,Evaluate art in a more educated manner as well as develop a capacity for the judgment of art.
ART 70,Practice_ evaluate and observe the partnership of the artist with the viewing public.
ART 70,Visit local and out of town art exhibits for the purpose of expanding his/her awareness of contemporary and/or historical art.
ART 70,Define their own goals as it relates to the art profession and develop a functional portfolio.
ART 70,Recognize the necessary criteria and activity for successful participation as a professional in the many facets of art business.
ART 81,Identify and work with a variety of fiber techniques which may include_ but are not limited to: felt making and papermaking_ hand-spinning_ warp and weft face weaving techniques_ basketry structures as well as a wide variety of non-loom techniques.
ART 81,Create artwork using a variety of fiber materials derived from animal to plant sources to other alternative materials such a metal wire.
ART 81,Safely use a variety of tools related to fiber work.
ART 81,Integrate formal elements and principles into the design and creation of original studio projects using fibers.
ART 81,Identify cultural traditions and historical varieties of fiber-oriented form_ from architectural spaces to smaller objects_ both functional and non-functional.
ART 81,Analyze and critique artwork in oral and written contexts using relevant critique formats_ concepts_ and terminology.
ART 81,Examine and describe contemporary trends_ materials_ and approaches in fiber arts.
ART 95,Develop a set of research notes based on personal observations_ readings_ discussions and media presentations. Notes must be orderly_ legible and meaningful for future reference_ and include analytical questions.
ART 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful for future reference; including an index and bibliography.
ART 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the special study theme.
ART 99,Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
ART 99,Describe the importance of on-the-job responsibilities.
ART 99,Identify the attitudes and knowledge elements necessary for success.
ART 1,Evaluate and critique works of art and architecture based on formal elements and principles of design and employing appropriate art historical terminology
